source_id,target_id
https://openalex.org/W2094942327,https://openalex.org/W2095510066
https://openalex.org/W2094942327,https://openalex.org/W1992302166
https://openalex.org/W2094942327,https://openalex.org/W2127638919
https://openalex.org/W2094942327,https://openalex.org/W2012524512
https://openalex.org/W2094942327,https://openalex.org/W2060575063
https://openalex.org/W2094942327,https://openalex.org/W1864274370
https://openalex.org/W2094942327,https://openalex.org/W2147837205
https://openalex.org/W2094942327,https://openalex.org/W2077841078
https://openalex.org/W2094942327,https://openalex.org/W1984119561
https://openalex.org/W2094942327,https://openalex.org/W2157171998
https://openalex.org/W2094942327,https://openalex.org/W2091095136
https://openalex.org/W2094942327,https://openalex.org/W2000876906
https://openalex.org/W2094942327,https://openalex.org/W2074963972
https://openalex.org/W2094942327,https://openalex.org/W2100992643
https://openalex.org/W2094942327,https://openalex.org/W2431746197
https://openalex.org/W2094942327,https://openalex.org/W2476730547
https://openalex.org/W2094942327,https://openalex.org/W1617454204
https://openalex.org/W2094942327,https://openalex.org/W2087795757
https://openalex.org/W2162112407,https://openalex.org/W2119141833
https://openalex.org/W2162112407,https://openalex.org/W1970426145
https://openalex.org/W2162112407,https://openalex.org/W2134919249
https://openalex.org/W2162112407,https://openalex.org/W2134323418
https://openalex.org/W2162112407,https://openalex.org/W2138196571
https://openalex.org/W2162112407,https://openalex.org/W4248418231
https://openalex.org/W2162112407,https://openalex.org/W6629026058
https://openalex.org/W2162112407,https://openalex.org/W2105604586
https://openalex.org/W2162112407,https://openalex.org/W1992834305
https://openalex.org/W2162112407,https://openalex.org/W2081642319
https://openalex.org/W2162112407,https://openalex.org/W2164336324
https://openalex.org/W2162112407,https://openalex.org/W6642067864
https://openalex.org/W2162112407,https://openalex.org/W2157335831
https://openalex.org/W2162112407,https://openalex.org/W2166808367
https://openalex.org/W2162112407,https://openalex.org/W2028239747
https://openalex.org/W2162112407,https://openalex.org/W1976714853
https://openalex.org/W2162112407,https://openalex.org/W1515277326
https://openalex.org/W2162112407,https://openalex.org/W1489003359
https://openalex.org/W2162112407,https://openalex.org/W2135300639
https://openalex.org/W2162112407,https://openalex.org/W1482193377
https://openalex.org/W4285107918,https://openalex.org/W2963061782
https://openalex.org/W4285107918,https://openalex.org/W32403112
https://openalex.org/W4285107918,https://openalex.org/W2885551694
https://openalex.org/W4285107918,https://openalex.org/W6787998924
https://openalex.org/W4285107918,https://openalex.org/W2913340256
https://openalex.org/W4285107918,https://openalex.org/W3085145549
https://openalex.org/W4285107918,https://openalex.org/W2883483673
https://openalex.org/W4285107918,https://openalex.org/W6684921986
https://openalex.org/W4285107918,https://openalex.org/W2206930994
https://openalex.org/W4285107918,https://openalex.org/W2412503523
https://openalex.org/W4285107918,https://openalex.org/W6760518690
https://openalex.org/W4285107918,https://openalex.org/W2980672541
https://openalex.org/W4285107918,https://openalex.org/W3090573937
https://openalex.org/W4285107918,https://openalex.org/W2962691117
https://openalex.org/W4285107918,https://openalex.org/W2268751503
https://openalex.org/W4285107918,https://openalex.org/W2964220104
https://openalex.org/W4285107918,https://openalex.org/W6741002519
https://openalex.org/W4285107918,https://openalex.org/W2991475146
https://openalex.org/W4285107918,https://openalex.org/W6683195989
https://openalex.org/W4285107918,https://openalex.org/W2908566763
https://openalex.org/W20106690,https://openalex.org/W1971219113
https://openalex.org/W20106690,https://openalex.org/W1993938397
https://openalex.org/W20106690,https://openalex.org/W2097427281
https://openalex.org/W20106690,https://openalex.org/W4388366539
https://openalex.org/W20106690,https://openalex.org/W1944720853
https://openalex.org/W20106690,https://openalex.org/W2158158664
https://openalex.org/W20106690,https://openalex.org/W1668370811
https://openalex.org/W20106690,https://openalex.org/W2089513810
https://openalex.org/W20106690,https://openalex.org/W2099387734
https://openalex.org/W20106690,https://openalex.org/W2148815182
https://openalex.org/W20106690,https://openalex.org/W1994736698
https://openalex.org/W20106690,https://openalex.org/W2138502710
https://openalex.org/W20106690,https://openalex.org/W2051362523
https://openalex.org/W20106690,https://openalex.org/W1995843875
https://openalex.org/W20106690,https://openalex.org/W167140012
https://openalex.org/W20106690,https://openalex.org/W4229518385
https://openalex.org/W20106690,https://openalex.org/W2135535819
https://openalex.org/W20106690,https://openalex.org/W2135552455
https://openalex.org/W20106690,https://openalex.org/W2064554575
https://openalex.org/W20106690,https://openalex.org/W2086818867
https://openalex.org/W3039203433,https://openalex.org/W4244034906
https://openalex.org/W3039203433,https://openalex.org/W2322557363
https://openalex.org/W3039203433,https://openalex.org/W2009541581
https://openalex.org/W3039203433,https://openalex.org/W2314136894
https://openalex.org/W3039203433,https://openalex.org/W6728272145
https://openalex.org/W3039203433,https://openalex.org/W2058108295
https://openalex.org/W3039203433,https://openalex.org/W2323782116
https://openalex.org/W3039203433,https://openalex.org/W2328669589
https://openalex.org/W3039203433,https://openalex.org/W2117890378
https://openalex.org/W3039203433,https://openalex.org/W2312595428
https://openalex.org/W4221073331,https://openalex.org/W3170399042
https://openalex.org/W4221073331,https://openalex.org/W2955731184
https://openalex.org/W4221073331,https://openalex.org/W3013348454
https://openalex.org/W4221073331,https://openalex.org/W3085667450
https://openalex.org/W4221073331,https://openalex.org/W2752327613
https://openalex.org/W4221073331,https://openalex.org/W3134642329
https://openalex.org/W4221073331,https://openalex.org/W2756729238
https://openalex.org/W4221073331,https://openalex.org/W3146539195
https://openalex.org/W4221073331,https://openalex.org/W2663513069
https://openalex.org/W4221073331,https://openalex.org/W2526852464
https://openalex.org/W4221073331,https://openalex.org/W2344974938
https://openalex.org/W4221073331,https://openalex.org/W3126244505
https://openalex.org/W4221073331,https://openalex.org/W2793493214
https://openalex.org/W4221073331,https://openalex.org/W2947309170
https://openalex.org/W4221073331,https://openalex.org/W3120983578
https://openalex.org/W4221073331,https://openalex.org/W3133547116
https://openalex.org/W4221073331,https://openalex.org/W3167881583
https://openalex.org/W2231184814,https://openalex.org/W1487058002
https://openalex.org/W2231184814,https://openalex.org/W1969458033
https://openalex.org/W2231184814,https://openalex.org/W4233145182
https://openalex.org/W2231184814,https://openalex.org/W573940516
https://openalex.org/W2231184814,https://openalex.org/W2670007299
https://openalex.org/W2231184814,https://openalex.org/W1517850411
https://openalex.org/W2231184814,https://openalex.org/W2149305514
https://openalex.org/W2231184814,https://openalex.org/W2084412866
https://openalex.org/W2231184814,https://openalex.org/W83859102
https://openalex.org/W2231184814,https://openalex.org/W2501710558
https://openalex.org/W2231184814,https://openalex.org/W1957408807
https://openalex.org/W2231184814,https://openalex.org/W2092500015
https://openalex.org/W2231184814,https://openalex.org/W4235134548
https://openalex.org/W2231184814,https://openalex.org/W2479047040
https://openalex.org/W2231184814,https://openalex.org/W825517607
https://openalex.org/W2231184814,https://openalex.org/W1001564923
https://openalex.org/W2231184814,https://openalex.org/W1511026058
https://openalex.org/W2231184814,https://openalex.org/W1968801090
https://openalex.org/W2231184814,https://openalex.org/W28096540
https://openalex.org/W2231184814,https://openalex.org/W2588368480
https://openalex.org/W2742715076,https://openalex.org/W2160399356
https://openalex.org/W2742715076,https://openalex.org/W2037859676
https://openalex.org/W2742715076,https://openalex.org/W6742150500
https://openalex.org/W2742715076,https://openalex.org/W2149305514
https://openalex.org/W2742715076,https://openalex.org/W586991094
https://openalex.org/W2742715076,https://openalex.org/W6720120044
https://openalex.org/W2742715076,https://openalex.org/W2036344273
https://openalex.org/W2742715076,https://openalex.org/W2098982692
https://openalex.org/W2742715076,https://openalex.org/W2080887372
https://openalex.org/W2742715076,https://openalex.org/W3170358287
https://openalex.org/W2742715076,https://openalex.org/W2055214058
https://openalex.org/W2742715076,https://openalex.org/W2229895166
https://openalex.org/W2742715076,https://openalex.org/W2115356846
https://openalex.org/W2742715076,https://openalex.org/W2085304362
https://openalex.org/W2742715076,https://openalex.org/W1991755634
https://openalex.org/W2742715076,https://openalex.org/W2123051583
https://openalex.org/W2742715076,https://openalex.org/W2499761454
https://openalex.org/W2742715076,https://openalex.org/W2741659120
https://openalex.org/W2742715076,https://openalex.org/W1519905624
https://openalex.org/W2742715076,https://openalex.org/W2469167107
https://openalex.org/W4285142853,https://openalex.org/W2994008524
https://openalex.org/W4285142853,https://openalex.org/W2963304955
https://openalex.org/W4285142853,https://openalex.org/W3173501318
https://openalex.org/W4285142853,https://openalex.org/W3113122929
https://openalex.org/W4285142853,https://openalex.org/W2990747873
https://openalex.org/W4285142853,https://openalex.org/W3152632745
https://openalex.org/W4285142853,https://openalex.org/W4220872551
https://openalex.org/W4285142853,https://openalex.org/W4206658479
https://openalex.org/W4285142853,https://openalex.org/W3157217691
https://openalex.org/W4285142853,https://openalex.org/W3093728622
https://openalex.org/W4285142853,https://openalex.org/W3127940641
https://openalex.org/W4285142853,https://openalex.org/W3201313454
https://openalex.org/W4285142853,https://openalex.org/W3199601978
https://openalex.org/W4285142853,https://openalex.org/W4250589301
https://openalex.org/W4285142853,https://openalex.org/W2999225051
https://openalex.org/W4285142853,https://openalex.org/W2295566694
https://openalex.org/W3209423374,https://openalex.org/W2982612193
https://openalex.org/W3209423374,https://openalex.org/W2901419506
https://openalex.org/W3209423374,https://openalex.org/W2807865955
https://openalex.org/W3209423374,https://openalex.org/W2955631157
https://openalex.org/W3209423374,https://openalex.org/W2892140681
https://openalex.org/W3209423374,https://openalex.org/W3035023999
https://openalex.org/W3209423374,https://openalex.org/W3016433363
https://openalex.org/W3209423374,https://openalex.org/W3133662803
https://openalex.org/W3209423374,https://openalex.org/W2916626562
https://openalex.org/W3209423374,https://openalex.org/W2948236211
https://openalex.org/W3209423374,https://openalex.org/W2761114287
https://openalex.org/W3209423374,https://openalex.org/W2747159435
https://openalex.org/W3209423374,https://openalex.org/W2909349566
https://openalex.org/W3209423374,https://openalex.org/W2793815206
https://openalex.org/W3209423374,https://openalex.org/W2793168594
https://openalex.org/W3209423374,https://openalex.org/W2796677934
https://openalex.org/W3209423374,https://openalex.org/W3094407341
https://openalex.org/W3209423374,https://openalex.org/W2939231231
https://openalex.org/W3209423374,https://openalex.org/W4287978437
https://openalex.org/W3209423374,https://openalex.org/W3183544398
https://openalex.org/W4280623691,https://openalex.org/W2159951683
https://openalex.org/W4280623691,https://openalex.org/W1673584506
https://openalex.org/W4280623691,https://openalex.org/W2994884340
https://openalex.org/W4280623691,https://openalex.org/W3127379532
https://openalex.org/W4280623691,https://openalex.org/W2138913040
https://openalex.org/W4280623691,https://openalex.org/W2990793844
https://openalex.org/W4280623691,https://openalex.org/W2900081818
https://openalex.org/W4280623691,https://openalex.org/W2018027127
https://openalex.org/W4280623691,https://openalex.org/W2159927097
https://openalex.org/W4280623691,https://openalex.org/W2971430069
https://openalex.org/W4280623691,https://openalex.org/W1992962224
https://openalex.org/W4280623691,https://openalex.org/W2025835468
https://openalex.org/W4280623691,https://openalex.org/W3125649389
https://openalex.org/W4280623691,https://openalex.org/W3128537420
https://openalex.org/W4280623691,https://openalex.org/W3133201538
https://openalex.org/W3160523492,https://openalex.org/W2922252406
https://openalex.org/W3160523492,https://openalex.org/W2261135145
https://openalex.org/W3160523492,https://openalex.org/W3092189307
https://openalex.org/W3160523492,https://openalex.org/W2888579709
https://openalex.org/W3160523492,https://openalex.org/W2522338520
https://openalex.org/W3160523492,https://openalex.org/W2912070393
https://openalex.org/W3160523492,https://openalex.org/W2942687817
https://openalex.org/W3160523492,https://openalex.org/W3096847950
https://openalex.org/W3160523492,https://openalex.org/W1992985800
https://openalex.org/W3160523492,https://openalex.org/W3006620595
https://openalex.org/W3160523492,https://openalex.org/W2162374645
https://openalex.org/W3160523492,https://openalex.org/W1486503855
https://openalex.org/W3160523492,https://openalex.org/W3017042963
https://openalex.org/W3160523492,https://openalex.org/W2411307251
https://openalex.org/W3160523492,https://openalex.org/W2399136101
https://openalex.org/W2014826025,https://openalex.org/W6632299113
https://openalex.org/W2014826025,https://openalex.org/W4237543216
https://openalex.org/W2014826025,https://openalex.org/W2033141245
https://openalex.org/W2014826025,https://openalex.org/W2164626036
https://openalex.org/W2014826025,https://openalex.org/W2139910390
https://openalex.org/W2014826025,https://openalex.org/W1685479522
https://openalex.org/W2014826025,https://openalex.org/W154990321
https://openalex.org/W2014826025,https://openalex.org/W2087578312
https://openalex.org/W2014826025,https://openalex.org/W1857210489
https://openalex.org/W2014826025,https://openalex.org/W1591574350
https://openalex.org/W2014826025,https://openalex.org/W2059254035
https://openalex.org/W2014826025,https://openalex.org/W4231152088
https://openalex.org/W2014826025,https://openalex.org/W2003939026
https://openalex.org/W2014826025,https://openalex.org/W2114772011
https://openalex.org/W2014826025,https://openalex.org/W2128101226
https://openalex.org/W2014826025,https://openalex.org/W2063612306
https://openalex.org/W2014826025,https://openalex.org/W2084182646
https://openalex.org/W2014826025,https://openalex.org/W4246133817
https://openalex.org/W2014826025,https://openalex.org/W1600897307
https://openalex.org/W2014826025,https://openalex.org/W4240524941
https://openalex.org/W1819863052,https://openalex.org/W2129963397
https://openalex.org/W2113165395,https://openalex.org/W2315169167
https://openalex.org/W2113165395,https://openalex.org/W2315641703
https://openalex.org/W2113165395,https://openalex.org/W1968858768
https://openalex.org/W2018754857,https://openalex.org/W2013230108
https://openalex.org/W2018754857,https://openalex.org/W2898062735
https://openalex.org/W2018754857,https://openalex.org/W4251019530
https://openalex.org/W2018754857,https://openalex.org/W2149891956
https://openalex.org/W2346055820,https://openalex.org/W6638365796
https://openalex.org/W2346055820,https://openalex.org/W2153738502
https://openalex.org/W2346055820,https://openalex.org/W2057132183
https://openalex.org/W2346055820,https://openalex.org/W6685000456
https://openalex.org/W2346055820,https://openalex.org/W2121492295
https://openalex.org/W2346055820,https://openalex.org/W2072241102
https://openalex.org/W2346055820,https://openalex.org/W6658054180
https://openalex.org/W2346055820,https://openalex.org/W6619051635
https://openalex.org/W2346055820,https://openalex.org/W6669251087
https://openalex.org/W2346055820,https://openalex.org/W1522231093
https://openalex.org/W2346055820,https://openalex.org/W1934318481
https://openalex.org/W2346055820,https://openalex.org/W2175238004
https://openalex.org/W2346055820,https://openalex.org/W2170644967
https://openalex.org/W2346055820,https://openalex.org/W6630395693
https://openalex.org/W2346055820,https://openalex.org/W2096852944
https://openalex.org/W2346055820,https://openalex.org/W4254977989
https://openalex.org/W2346055820,https://openalex.org/W2150753832
https://openalex.org/W2346055820,https://openalex.org/W6665576395
https://openalex.org/W2346055820,https://openalex.org/W6686307444
https://openalex.org/W2346055820,https://openalex.org/W2147264455
https://openalex.org/W2021532338,https://openalex.org/W4232425300
https://openalex.org/W2021532338,https://openalex.org/W4230324489
https://openalex.org/W2021532338,https://openalex.org/W4301680028
https://openalex.org/W2021532338,https://openalex.org/W2479830793
https://openalex.org/W2021532338,https://openalex.org/W2128500706
https://openalex.org/W2021532338,https://openalex.org/W4288039015
https://openalex.org/W2021532338,https://openalex.org/W2005459232
https://openalex.org/W2021532338,https://openalex.org/W2025792249
https://openalex.org/W2021532338,https://openalex.org/W4256740660
https://openalex.org/W2021532338,https://openalex.org/W2007414186
https://openalex.org/W2021532338,https://openalex.org/W2020083551
https://openalex.org/W2021532338,https://openalex.org/W1985010173
https://openalex.org/W2021532338,https://openalex.org/W1501898063
https://openalex.org/W2021532338,https://openalex.org/W2170174614
https://openalex.org/W2021532338,https://openalex.org/W1480485664
https://openalex.org/W2021532338,https://openalex.org/W2153222072
https://openalex.org/W2021532338,https://openalex.org/W2090885571
https://openalex.org/W2021532338,https://openalex.org/W1901523333
https://openalex.org/W2021532338,https://openalex.org/W389133725
https://openalex.org/W2021532338,https://openalex.org/W4214644097
https://openalex.org/W2940696983,https://openalex.org/W2143360138
https://openalex.org/W2940696983,https://openalex.org/W2132790752
https://openalex.org/W2940696983,https://openalex.org/W2003388913
https://openalex.org/W2940696983,https://openalex.org/W2334995955
https://openalex.org/W2940696983,https://openalex.org/W2898250508
https://openalex.org/W2940696983,https://openalex.org/W2170814540
https://openalex.org/W2940696983,https://openalex.org/W2039950639
https://openalex.org/W2940696983,https://openalex.org/W2804281767
https://openalex.org/W2940696983,https://openalex.org/W1965424479
https://openalex.org/W2940696983,https://openalex.org/W1994832990
https://openalex.org/W2940696983,https://openalex.org/W2801427677
https://openalex.org/W2940696983,https://openalex.org/W2035986100
https://openalex.org/W2940696983,https://openalex.org/W2122285664
https://openalex.org/W2940696983,https://openalex.org/W2012359536
https://openalex.org/W2940696983,https://openalex.org/W4214642722
https://openalex.org/W2940696983,https://openalex.org/W150850289
https://openalex.org/W2940696983,https://openalex.org/W1874017009
https://openalex.org/W2940696983,https://openalex.org/W2793835567
https://openalex.org/W2940696983,https://openalex.org/W1977269671
https://openalex.org/W2940696983,https://openalex.org/W2590537396
https://openalex.org/W4322500306,https://openalex.org/W3172712781
https://openalex.org/W4322500306,https://openalex.org/W6747402387
https://openalex.org/W4322500306,https://openalex.org/W3130270287
https://openalex.org/W4322500306,https://openalex.org/W3004833263
https://openalex.org/W4322500306,https://openalex.org/W3007478210
https://openalex.org/W4322500306,https://openalex.org/W6787709976
https://openalex.org/W4322500306,https://openalex.org/W2992340378
https://openalex.org/W4322500306,https://openalex.org/W2954894832
https://openalex.org/W4322500306,https://openalex.org/W3040104516
https://openalex.org/W4322500306,https://openalex.org/W2921968233
https://openalex.org/W4322500306,https://openalex.org/W3008774220
https://openalex.org/W4322500306,https://openalex.org/W2800484229
https://openalex.org/W4322500306,https://openalex.org/W6769681128
https://openalex.org/W4322500306,https://openalex.org/W2998702253
https://openalex.org/W4322500306,https://openalex.org/W2802949094
https://openalex.org/W4322500306,https://openalex.org/W3165887354
https://openalex.org/W4322500306,https://openalex.org/W4293024052
https://openalex.org/W4322500306,https://openalex.org/W2966350350
https://openalex.org/W4322500306,https://openalex.org/W6803251020
https://openalex.org/W4322500306,https://openalex.org/W2624639261
https://openalex.org/W4289516714,https://openalex.org/W6773476884
https://openalex.org/W4289516714,https://openalex.org/W6635290054
https://openalex.org/W4289516714,https://openalex.org/W2162870238
https://openalex.org/W4289516714,https://openalex.org/W3095706026
https://openalex.org/W4289516714,https://openalex.org/W6790413358
https://openalex.org/W4289516714,https://openalex.org/W2972962400
https://openalex.org/W4289516714,https://openalex.org/W3026150457
https://openalex.org/W4289516714,https://openalex.org/W3193626970
https://openalex.org/W4289516714,https://openalex.org/W2512118283
https://openalex.org/W4289516714,https://openalex.org/W6787705338
https://openalex.org/W4289516714,https://openalex.org/W3159378923
https://openalex.org/W4289516714,https://openalex.org/W4200523915
https://openalex.org/W4289516714,https://openalex.org/W2944189132
https://openalex.org/W4289516714,https://openalex.org/W642474616
https://openalex.org/W4289516714,https://openalex.org/W2773391068
https://openalex.org/W4289516714,https://openalex.org/W4221074823
https://openalex.org/W4289516714,https://openalex.org/W4213361019
https://openalex.org/W4289516714,https://openalex.org/W2947983652
https://openalex.org/W4289516714,https://openalex.org/W2995576379
https://openalex.org/W4289516714,https://openalex.org/W6786659301
https://openalex.org/W2036050124,https://openalex.org/W2014806649
https://openalex.org/W2036050124,https://openalex.org/W1994578450
https://openalex.org/W2036050124,https://openalex.org/W2116137903
https://openalex.org/W2036050124,https://openalex.org/W2059394582
https://openalex.org/W2036050124,https://openalex.org/W1138875586
https://openalex.org/W2036050124,https://openalex.org/W1569374153
https://openalex.org/W2036050124,https://openalex.org/W2012071200
https://openalex.org/W2036050124,https://openalex.org/W2115370855
https://openalex.org/W2036050124,https://openalex.org/W4230587655
https://openalex.org/W2036050124,https://openalex.org/W2094942327
https://openalex.org/W2036050124,https://openalex.org/W2161994864
https://openalex.org/W2036050124,https://openalex.org/W2060575063
https://openalex.org/W2036050124,https://openalex.org/W1864274370
https://openalex.org/W2036050124,https://openalex.org/W1976288253
https://openalex.org/W2036050124,https://openalex.org/W4292811746
https://openalex.org/W2036050124,https://openalex.org/W2164539569
https://openalex.org/W2036050124,https://openalex.org/W2077841078
https://openalex.org/W2036050124,https://openalex.org/W2000581912
https://openalex.org/W2036050124,https://openalex.org/W2040344280
https://openalex.org/W2036050124,https://openalex.org/W2157171998
https://openalex.org/W3034036692,https://openalex.org/W6735971988
https://openalex.org/W3034036692,https://openalex.org/W2963552944
https://openalex.org/W3034036692,https://openalex.org/W1667973931
https://openalex.org/W3034036692,https://openalex.org/W2903042318
https://openalex.org/W3034036692,https://openalex.org/W2127679132
https://openalex.org/W3034036692,https://openalex.org/W2114080080
https://openalex.org/W3034036692,https://openalex.org/W1996132080
https://openalex.org/W3034036692,https://openalex.org/W1971365287
https://openalex.org/W3034036692,https://openalex.org/W6775165491
https://openalex.org/W3034036692,https://openalex.org/W2511579192
https://openalex.org/W3034036692,https://openalex.org/W2105930205
https://openalex.org/W3034036692,https://openalex.org/W6629727910
https://openalex.org/W3034036692,https://openalex.org/W2147681211
https://openalex.org/W3034036692,https://openalex.org/W2135122391
https://openalex.org/W3034036692,https://openalex.org/W2796057134
https://openalex.org/W3034036692,https://openalex.org/W2963498159
https://openalex.org/W3034036692,https://openalex.org/W2942623862
https://openalex.org/W3034036692,https://openalex.org/W2060741156
https://openalex.org/W3034036692,https://openalex.org/W2007815839
https://openalex.org/W3034036692,https://openalex.org/W2335810450
https://openalex.org/W4387010445,https://openalex.org/W4290694786
https://openalex.org/W4387010445,https://openalex.org/W3004570849
https://openalex.org/W4387010445,https://openalex.org/W2944215175
https://openalex.org/W4387010445,https://openalex.org/W2946250961
https://openalex.org/W4387010445,https://openalex.org/W3194808881
https://openalex.org/W4387010445,https://openalex.org/W2582902645
https://openalex.org/W4387010445,https://openalex.org/W4285142478
https://openalex.org/W4387010445,https://openalex.org/W3042677183
https://openalex.org/W4387010445,https://openalex.org/W2921856167
https://openalex.org/W4387010445,https://openalex.org/W2981644249
https://openalex.org/W4387010445,https://openalex.org/W2598417835
https://openalex.org/W4387010445,https://openalex.org/W3200234341
https://openalex.org/W4387010445,https://openalex.org/W2978058099
https://openalex.org/W4387010445,https://openalex.org/W2890810425
https://openalex.org/W4387010445,https://openalex.org/W4290713762
https://openalex.org/W4387010445,https://openalex.org/W3161298515
https://openalex.org/W4387010445,https://openalex.org/W3204747514
https://openalex.org/W4387010445,https://openalex.org/W2548970087
https://openalex.org/W4387010445,https://openalex.org/W3186457861
https://openalex.org/W4387010445,https://openalex.org/W2755663490
https://openalex.org/W2082538127,https://openalex.org/W2133925157
https://openalex.org/W2082538127,https://openalex.org/W2066479782
https://openalex.org/W2082538127,https://openalex.org/W2053667178
https://openalex.org/W2082538127,https://openalex.org/W653172661
https://openalex.org/W2082538127,https://openalex.org/W630107308
https://openalex.org/W2082538127,https://openalex.org/W600691973
https://openalex.org/W2082538127,https://openalex.org/W1992115300
https://openalex.org/W2082538127,https://openalex.org/W2500312930
https://openalex.org/W2082538127,https://openalex.org/W1517436703
https://openalex.org/W2082538127,https://openalex.org/W2047337521
https://openalex.org/W2082538127,https://openalex.org/W2905316561
https://openalex.org/W2082538127,https://openalex.org/W4205484690
https://openalex.org/W2082538127,https://openalex.org/W1481436495
https://openalex.org/W2082538127,https://openalex.org/W2016448578
https://openalex.org/W2800597722,https://openalex.org/W2014806649
https://openalex.org/W2800597722,https://openalex.org/W2468311268
https://openalex.org/W2800597722,https://openalex.org/W2144337810
https://openalex.org/W2800597722,https://openalex.org/W1989705417
https://openalex.org/W2800597722,https://openalex.org/W2131764468
https://openalex.org/W2800597722,https://openalex.org/W2048961138
https://openalex.org/W2800597722,https://openalex.org/W2171651133
https://openalex.org/W2800597722,https://openalex.org/W2069772692
https://openalex.org/W2800597722,https://openalex.org/W2903419844
https://openalex.org/W2800597722,https://openalex.org/W2073802207
https://openalex.org/W2800597722,https://openalex.org/W2396947258
https://openalex.org/W2800597722,https://openalex.org/W2121679896
https://openalex.org/W2800597722,https://openalex.org/W1951449896
https://openalex.org/W2800597722,https://openalex.org/W2230009460
https://openalex.org/W2800597722,https://openalex.org/W2088944496
https://openalex.org/W2800597722,https://openalex.org/W2128273116
https://openalex.org/W2800597722,https://openalex.org/W2066899791
https://openalex.org/W2800597722,https://openalex.org/W2104427906
https://openalex.org/W2800597722,https://openalex.org/W2079123986
https://openalex.org/W2800597722,https://openalex.org/W2039914944
https://openalex.org/W3081415854,https://openalex.org/W3011448248
https://openalex.org/W3081415854,https://openalex.org/W2993963137
https://openalex.org/W3081415854,https://openalex.org/W2963988154
https://openalex.org/W3081415854,https://openalex.org/W2913219245
https://openalex.org/W3081415854,https://openalex.org/W2956151454
https://openalex.org/W3081415854,https://openalex.org/W2901382282
https://openalex.org/W3081415854,https://openalex.org/W2946763103
https://openalex.org/W3081415854,https://openalex.org/W2913340256
https://openalex.org/W3081415854,https://openalex.org/W2972081594
https://openalex.org/W3081415854,https://openalex.org/W2963896360
https://openalex.org/W3081415854,https://openalex.org/W2802495557
https://openalex.org/W3081415854,https://openalex.org/W2061962896
https://openalex.org/W3081415854,https://openalex.org/W1988456768
https://openalex.org/W3081415854,https://openalex.org/W2580241428
https://openalex.org/W3081415854,https://openalex.org/W2475307529
https://openalex.org/W3081415854,https://openalex.org/W2964018918
https://openalex.org/W3081415854,https://openalex.org/W2888360891
https://openalex.org/W3081415854,https://openalex.org/W2989770665
https://openalex.org/W3081415854,https://openalex.org/W2910859912
https://openalex.org/W3081415854,https://openalex.org/W2964023906
https://openalex.org/W2947576312,https://openalex.org/W2113638573
https://openalex.org/W2947576312,https://openalex.org/W2562896287
https://openalex.org/W2947576312,https://openalex.org/W2603407422
https://openalex.org/W2947576312,https://openalex.org/W2298692413
https://openalex.org/W2947576312,https://openalex.org/W2108422006
https://openalex.org/W2947576312,https://openalex.org/W1911476179
https://openalex.org/W2947576312,https://openalex.org/W2002582936
https://openalex.org/W2947576312,https://openalex.org/W1546847949
https://openalex.org/W2947576312,https://openalex.org/W2146303559
https://openalex.org/W2947576312,https://openalex.org/W2155951048
https://openalex.org/W2947576312,https://openalex.org/W2769776241
https://openalex.org/W2947576312,https://openalex.org/W2110063971
https://openalex.org/W2947576312,https://openalex.org/W2109330561
https://openalex.org/W2947576312,https://openalex.org/W2895865304
https://openalex.org/W2947576312,https://openalex.org/W2624725691
https://openalex.org/W2947576312,https://openalex.org/W2436907349
https://openalex.org/W2947576312,https://openalex.org/W2118173881
https://openalex.org/W2947576312,https://openalex.org/W2057774111
https://openalex.org/W2947576312,https://openalex.org/W2098375485
https://openalex.org/W2947576312,https://openalex.org/W2888912347
https://openalex.org/W2579947524,https://openalex.org/W2120716743
https://openalex.org/W2579947524,https://openalex.org/W2312780680
https://openalex.org/W2579947524,https://openalex.org/W2409417275
https://openalex.org/W2579947524,https://openalex.org/W1979351038
https://openalex.org/W2579947524,https://openalex.org/W2034777159
https://openalex.org/W2579947524,https://openalex.org/W2097545549
https://openalex.org/W2579947524,https://openalex.org/W2122989348
https://openalex.org/W2579947524,https://openalex.org/W2029140907
https://openalex.org/W2579947524,https://openalex.org/W2105580634
https://openalex.org/W2579947524,https://openalex.org/W2100816365
https://openalex.org/W2579947524,https://openalex.org/W2101537238
https://openalex.org/W2579947524,https://openalex.org/W2035527502
https://openalex.org/W2579947524,https://openalex.org/W2157733036
https://openalex.org/W2579947524,https://openalex.org/W2038590330
https://openalex.org/W2579947524,https://openalex.org/W2028078039
https://openalex.org/W2579947524,https://openalex.org/W2395328918
https://openalex.org/W2915720667,https://openalex.org/W1972322692
https://openalex.org/W2915720667,https://openalex.org/W2081806582
https://openalex.org/W2915720667,https://openalex.org/W2141915394
https://openalex.org/W2915720667,https://openalex.org/W2167798344
https://openalex.org/W2915720667,https://openalex.org/W2108133823
https://openalex.org/W2915720667,https://openalex.org/W2571383942
https://openalex.org/W2915720667,https://openalex.org/W2118431045
https://openalex.org/W2915720667,https://openalex.org/W2615982554
https://openalex.org/W2915720667,https://openalex.org/W2562701285
https://openalex.org/W2915720667,https://openalex.org/W2160227335
https://openalex.org/W2915720667,https://openalex.org/W2045450963
