path,kind,extension,codec,bytes,megabytes,width,height,longSide,duration,bitRateKbps,pixFmt,variant,workUsage,recommendation
overtrace/1_linguistic/assets/Screenshot_2025-09-27_alle_12.00.24.jpg,image,jpg,mjpeg,293752,0.294,1500,1333,1500,0.04,58750,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-09-27_alle_12.00.36.jpg,image,jpg,mjpeg,228719,0.229,1091,1500,1500,0.04,45744,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-09-27_alle_12.16.49.jpg,image,jpg,mjpeg,215191,0.215,902,1500,1500,0.04,43038,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-09-27_alle_14.27.29.jpg,image,jpg,mjpeg,196164,0.196,1500,844,1500,0.04,39233,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-09-27_alle_14.33.39.jpg,image,jpg,mjpeg,269995,0.270,1500,844,1500,0.04,53999,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-09-27_alle_14.33.47.jpg,image,jpg,mjpeg,276084,0.276,1500,842,1500,0.04,55217,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_10.59.11.jpg,image,jpg,mjpeg,256236,0.256,1123,1500,1500,0.04,51247,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.15.29.jpg,image,jpg,mjpeg,432473,0.432,1250,1500,1500,0.04,86495,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.18.47.jpg,image,jpg,mjpeg,151406,0.151,1500,869,1500,0.04,30281,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.23.01.jpg,image,jpg,mjpeg,174552,0.175,559,1500,1500,0.04,34910,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.27.18.jpg,image,jpg,mjpeg,53332,0.053,1500,840,1500,0.04,10666,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.27.24.jpg,image,jpg,mjpeg,163460,0.163,1500,846,1500,0.04,32692,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.27.31.jpg,image,jpg,mjpeg,129930,0.130,1500,844,1500,0.04,25986,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.27.40.jpg,image,jpg,mjpeg,152932,0.153,1500,843,1500,0.04,30586,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.27.48.jpg,image,jpg,mjpeg,125617,0.126,1500,842,1500,0.04,25123,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.27.56.jpg,image,jpg,mjpeg,124657,0.125,1500,838,1500,0.04,24931,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.28.02.jpg,image,jpg,mjpeg,50671,0.051,1500,843,1500,0.04,10134,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.28.09.jpg,image,jpg,mjpeg,187160,0.187,1500,842,1500,0.04,37432,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.28.16.jpg,image,jpg,mjpeg,60487,0.060,1500,845,1500,0.04,12097,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-05_alle_12.28.23.jpg,image,jpg,mjpeg,182686,0.183,1500,844,1500,0.04,36537,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-09_alle_15.42.25.jpg,image,jpg,mjpeg,46067,0.046,1500,844,1500,0.04,9213,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-09_alle_15.42.31.jpg,image,jpg,mjpeg,172452,0.172,1500,845,1500,0.04,34490,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-09_alle_15.42.38.jpg,image,jpg,mjpeg,189528,0.190,1500,845,1500,0.04,37906,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-09_alle_15.42.43.jpg,image,jpg,mjpeg,141854,0.142,1500,843,1500,0.04,28371,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-09_alle_15.42.56.jpg,image,jpg,mjpeg,162095,0.162,1500,843,1500,0.04,32419,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-09_alle_15.43.05.jpg,image,jpg,mjpeg,83019,0.083,1500,848,1500,0.04,16604,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-09_alle_15.43.12.jpg,image,jpg,mjpeg,170584,0.171,1500,847,1500,0.04,34117,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-09_alle_15.43.19.jpg,image,jpg,mjpeg,50388,0.050,1500,842,1500,0.04,10078,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-10-09_alle_15.43.25.jpg,image,jpg,mjpeg,156263,0.156,1500,844,1500,0.04,31253,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_17.56.58.jpg,image,jpg,mjpeg,141456,0.141,1500,1003,1500,0.04,28291,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.10.14.jpg,image,jpg,mjpeg,208295,0.208,1500,780,1500,0.04,41659,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.19.26.jpg,image,jpg,mjpeg,197327,0.197,942,1500,1500,0.04,39465,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.20.21.jpg,image,jpg,mjpeg,245672,0.246,1500,977,1500,0.04,49134,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.27.01.jpg,image,jpg,mjpeg,214391,0.214,818,1500,1500,0.04,42878,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.30.21.jpg,image,jpg,mjpeg,314375,0.314,1500,1078,1500,0.04,62875,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.37.12.jpg,image,jpg,mjpeg,284352,0.284,1500,958,1500,0.04,56870,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.38.29.jpg,image,jpg,mjpeg,50513,0.051,1500,713,1500,0.04,10103,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.40.12.jpg,image,jpg,mjpeg,168697,0.169,1500,1265,1500,0.04,33739,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.41.55.jpg,image,jpg,mjpeg,142026,0.142,1500,1122,1500,0.04,28405,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.42.38.jpg,image,jpg,mjpeg,259218,0.259,1500,1041,1500,0.04,51844,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.45.24.jpg,image,jpg,mjpeg,268141,0.268,1266,1500,1500,0.04,53628,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.48.35.jpg,image,jpg,mjpeg,231268,0.231,1500,898,1500,0.04,46254,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.50.16.jpg,image,jpg,mjpeg,223072,0.223,1500,727,1500,0.04,44614,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.51.53.jpg,image,jpg,mjpeg,192012,0.192,1500,543,1500,0.04,38402,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.53.35.jpg,image,jpg,mjpeg,406835,0.407,1500,1076,1500,0.04,81367,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.56.31.jpg,image,jpg,mjpeg,355448,0.355,1500,1307,1500,0.04,71090,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-11-27_alle_18.57.54.jpg,image,jpg,mjpeg,198546,0.199,1500,844,1500,0.04,39709,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2025-12-02_alle_12.01.22.jpg,image,jpg,mjpeg,208699,0.209,1500,1253,1500,0.04,41740,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-10_alle_16.08.18.jpg,image,jpg,mjpeg,216444,0.216,1500,1375,1500,0.04,43289,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-10_alle_17.59.19.jpg,image,jpg,mjpeg,153404,0.153,1500,1443,1500,0.04,30681,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-10_alle_18.02.39.jpg,image,jpg,mjpeg,216705,0.217,1500,1136,1500,0.04,43341,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-10_alle_18.06.29.jpg,image,jpg,mjpeg,347215,0.347,1166,1500,1500,0.04,69443,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-10_alle_18.08.23.jpg,image,jpg,mjpeg,210349,0.210,1500,1130,1500,0.04,42070,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-10_alle_22.10.39.jpg,image,jpg,mjpeg,261219,0.261,1060,1500,1500,0.04,52244,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-10_alle_22.13.58.jpg,image,jpg,mjpeg,275460,0.275,1500,998,1500,0.04,55092,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-10_alle_22.15.21.jpg,image,jpg,mjpeg,266335,0.266,1053,1500,1500,0.04,53267,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-10_alle_22.17.41.jpg,image,jpg,mjpeg,140196,0.140,1500,841,1500,0.04,28039,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-10_alle_22.18.46.jpg,image,jpg,mjpeg,278225,0.278,1095,1500,1500,0.04,55645,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-11_alle_10.56.22.jpg,image,jpg,mjpeg,58688,0.059,1216,1500,1500,0.04,11738,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-11_alle_11.07.13.jpg,image,jpg,mjpeg,82811,0.083,1500,906,1500,0.04,16562,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-11_alle_11.09.53.jpg,image,jpg,mjpeg,75167,0.075,1496,1500,1500,0.04,15033,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/Screenshot_2026-01-11_alle_11.11.48.jpg,image,jpg,mjpeg,167910,0.168,1500,1408,1500,0.04,33582,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/WhatsApp_Image_2025-11-03_at_13.16.22.jpg,image,jpg,mjpeg,129205,0.129,1500,878,1500,0.04,25841,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/WhatsApp_Image_2025-11-05_at_12.39.45_(1).jpg,image,jpg,mjpeg,270500,0.271,1500,1500,1500,0.04,54100,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/WhatsApp_Image_2025-11-12_at_19.58.53.jpg,image,jpg,mjpeg,332349,0.332,1500,844,1500,0.04,66470,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/WhatsApp_Image_2025-11-13_at_00.24.34.jpg,image,jpg,mjpeg,85325,0.085,1500,849,1500,0.04,17065,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/WhatsApp_Image_2025-11-20_at_23.20.42.jpg,image,jpg,mjpeg,176099,0.176,1053,1500,1500,0.04,35220,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/WhatsApp_Image_2025-12-14_at_19.51.40.jpg,image,jpg,mjpeg,387677,0.388,1125,1500,1500,0.04,77535,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/WhatsApp_Image_2025-12-14_at_19.51.41.jpg,image,jpg,mjpeg,392172,0.392,1125,1500,1500,0.04,78434,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/WhatsApp_Image_2025-12-15_at_13.31.23.jpg,image,jpg,mjpeg,197060,0.197,844,1500,1500,0.04,39412,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/assets/WhatsApp_Image_2025-12-19_at_19.04.10.jpg,image,jpg,mjpeg,355071,0.355,1125,1500,1500,0.04,71014,yuvj420p,desktop/source,,convert-webp
overtrace/1_linguistic/preview.jpg,image,jpg,mjpeg,139629,0.140,1080,1440,1440,0.04,27926,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/#02-CONFLITTOMEDIATICO-video-02122025.mp4,video,mp4,h264,71202761,71.203,1920,1080,1920,40.00,14241,yuv420p,desktop/source,,ok
overtrace/2_media/assets/#2-mediatico-animazione_macchina-19122025.mp4,video,mp4,h264,10078322,10.078,1280,720,1280,35.42,2277,yuv420p,desktop/source,,ok
overtrace/2_media/assets/#2-mediatico-contenuto-orizzontale-19122025.mp4,video,mp4,h264,92005268,92.005,1280,720,1280,104.02,7076,yuv420p,desktop/source,,ok
overtrace/2_media/assets/#2-mediatico-contenuto-verticale-19122025.MP4,video,mp4,h264,39584076,39.584,442,790,790,52.82,5995,yuvj420p,desktop/source,,ok
overtrace/2_media/assets/#2-mediatico-recap_colpevolista.mp4,video,mp4,h264,41392691,41.393,608,1080,1080,137.92,2401,yuv420p,desktop/source,,ok
overtrace/2_media/assets/#2-mediatico-recap_innocentista.mp4,video,mp4,h264,41079631,41.080,608,1080,1080,141.61,2321,yuv420p,desktop/source,,ok
overtrace/2_media/assets/#2-mediatico-storyboard-trailer-19122025.mp4,video,mp4,h264,85769810,85.770,1920,1080,1920,60.00,11436,yuv420p,desktop/source,,ok
overtrace/2_media/assets/#2-mediatico-teaser-19122025.mp4,video,mp4,h264,73056952,73.057,1920,1080,1920,43.00,13592,yuv420p,desktop/source,,ok
overtrace/2_media/assets/#2-mediatico-teaser.mp4,video,mp4,h264,28488149,28.488,1920,1080,1920,43.01,5299,yuv420p,desktop/source,,ok
overtrace/2_media/assets/#2-mediatico-trailer.mp4,video,mp4,h264,30432943,30.433,3840,2160,3840,65.17,3736,yuv420p,desktop/source,,ok
overtrace/2_media/assets/#2_mediatico_interfaccia.mp4,video,mp4,h264,86807249,86.807,1920,1080,1920,51.55,13471,yuv420p,desktop/source,,ok
overtrace/2_media/assets/02ad30fb-73d4-4b9a-be90-a9287559e74d.mov,video,mov,h264,2354909,2.355,464,832,832,15.91,1184,yuv420p,desktop/source,,convert-mp4
overtrace/2_media/assets/1.jpg,image,jpg,mjpeg,374360,0.374,1500,1125,1500,0.04,74872,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/10.jpg,image,jpg,mjpeg,449525,0.450,1500,1125,1500,0.04,89905,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/11.jpg,image,jpg,mjpeg,281652,0.282,1500,1125,1500,0.04,56330,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/12.jpg,image,jpg,mjpeg,144233,0.144,1500,768,1500,0.04,28847,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/13.jpg,image,jpg,mjpeg,304867,0.305,1125,1500,1500,0.04,60973,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/14.jpg,image,jpg,mjpeg,131031,0.131,1500,1107,1500,0.04,26206,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/4.jpg,image,jpg,mjpeg,392942,0.393,1500,1125,1500,0.04,78588,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/4cae5e2a-a44b-4f1b-b43a-07a3a36fd3dc.jpg,image,jpg,mjpeg,255012,0.255,1500,1125,1500,0.04,51002,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/5.jpg,image,jpg,mjpeg,440350,0.440,1500,1125,1500,0.04,88070,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/6.jpg,image,jpg,mjpeg,394646,0.395,1500,1125,1500,0.04,78929,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/8.jpg,image,jpg,mjpeg,377984,0.378,1500,1125,1500,0.04,75597,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/9.jpg,image,jpg,mjpeg,430559,0.431,1500,1125,1500,0.04,86112,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/9b950d34-e3a4-407e-8107-8b8a671a0041.jpg,image,jpg,mjpeg,256575,0.257,1500,1125,1500,0.04,51315,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/LAB_SINTESI_SEZ.1.jpg,image,jpg,mjpeg,230260,0.230,1500,1067,1500,0.04,46052,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Oscar.jpg,image,jpg,mjpeg,196623,0.197,1500,1038,1500,0.04,39325,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/PHOTO-2025-12-11-11-31-00.jpg,image,jpg,mjpeg,107786,0.108,843,1500,1500,0.04,21557,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/PHOTO-2025-12-12-11-18-39.jpg,image,jpg,mjpeg,313340,0.313,844,1500,1500,0.04,62668,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/PHOTO-2025-12-12-21-12-28.jpg,image,jpg,mjpeg,352180,0.352,1500,844,1500,0.04,70436,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-09-23_at_12.12.53.jpg,image,jpg,mjpeg,334683,0.335,1500,1303,1500,0.04,66937,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-09-23_at_15.11.44.jpg,image,jpg,mjpeg,387642,0.388,1500,860,1500,0.04,77528,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-09-23_at_15.31.10.jpg,image,jpg,mjpeg,474164,0.474,1500,861,1500,0.04,94833,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-09-23_at_15.40.11.jpg,image,jpg,mjpeg,323091,0.323,1500,863,1500,0.04,64618,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-09-23_at_15.45.57.jpg,image,jpg,mjpeg,356614,0.357,1500,871,1500,0.04,71323,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-09-24_at_19.58.00.jpg,image,jpg,mjpeg,460122,0.460,1500,1415,1500,0.04,92024,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-09-24_at_19.58.08.jpg,image,jpg,mjpeg,475425,0.475,1500,1406,1500,0.04,95085,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-09-24_at_19.58.16.jpg,image,jpg,mjpeg,522945,0.523,1500,1475,1500,0.04,104589,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-21_at_15.13.32.jpg,image,jpg,mjpeg,272363,0.272,1500,1090,1500,0.04,54473,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_10.50.08.jpg,image,jpg,mjpeg,157459,0.157,1500,727,1500,0.04,31492,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_11.03.33.jpg,image,jpg,mjpeg,320552,0.321,1500,1307,1500,0.04,64110,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_11.03.39.jpg,image,jpg,mjpeg,255884,0.256,1500,1352,1500,0.04,51177,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_11.03.45.jpg,image,jpg,mjpeg,286592,0.287,1500,1245,1500,0.04,57318,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_11.03.52.jpg,image,jpg,mjpeg,264507,0.265,1500,1155,1500,0.04,52901,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_11.13.12.jpg,image,jpg,mjpeg,335502,0.336,1500,1295,1500,0.04,67100,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_11.13.36.jpg,image,jpg,mjpeg,165133,0.165,1500,740,1500,0.04,33027,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_11.13.43.jpg,image,jpg,mjpeg,262584,0.263,1500,1358,1500,0.04,52517,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_11.13.49.jpg,image,jpg,mjpeg,290790,0.291,1500,1240,1500,0.04,58158,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_11.13.55.jpg,image,jpg,mjpeg,274356,0.274,1500,1158,1500,0.04,54871,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_11.53.31.jpg,image,jpg,mjpeg,298665,0.299,1500,1283,1500,0.04,59733,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_11.58.12.jpg,image,jpg,mjpeg,205923,0.206,1500,490,1500,0.04,41185,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-10-22_at_12.01.53.jpg,image,jpg,mjpeg,349546,0.350,1500,991,1500,0.04,69909,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_00.03.36.jpg,image,jpg,mjpeg,419220,0.419,1500,1106,1500,0.04,83844,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_00.03.43.jpg,image,jpg,mjpeg,423736,0.424,1500,1271,1500,0.04,84747,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_00.34.05.jpg,image,jpg,mjpeg,264172,0.264,1500,1050,1500,0.04,52834,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_00.34.12.jpg,image,jpg,mjpeg,312293,0.312,1500,1317,1500,0.04,62459,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_00.35.38.jpg,image,jpg,mjpeg,371285,0.371,1500,1156,1500,0.04,74257,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_11.51.19.jpg,image,jpg,mjpeg,144456,0.144,1500,1338,1500,0.04,28891,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_11.51.35.jpg,image,jpg,mjpeg,177293,0.177,1500,637,1500,0.04,35459,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_11.52.33.jpg,image,jpg,mjpeg,140450,0.140,1500,531,1500,0.04,28090,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_11.57.42.jpg,image,jpg,mjpeg,164061,0.164,1500,1153,1500,0.04,32812,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_11.58.04.jpg,image,jpg,mjpeg,109523,0.110,1500,609,1500,0.04,21905,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_11.58.15.jpg,image,jpg,mjpeg,136711,0.137,1500,1150,1500,0.04,27342,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.20.02.jpg,image,jpg,mjpeg,193472,0.193,1500,1286,1500,0.04,38694,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.20.16.jpg,image,jpg,mjpeg,141625,0.142,1500,485,1500,0.04,28325,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.20.29.jpg,image,jpg,mjpeg,135351,0.135,1500,1151,1500,0.04,27070,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.20.38.jpg,image,jpg,mjpeg,473740,0.474,1500,1289,1500,0.04,94748,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.20.43.jpg,image,jpg,mjpeg,191224,0.191,1500,1358,1500,0.04,38245,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.20.47.jpg,image,jpg,mjpeg,205757,0.206,1454,1500,1500,0.04,41151,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.28.16.jpg,image,jpg,mjpeg,195930,0.196,1500,670,1500,0.04,39186,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.29.12.jpg,image,jpg,mjpeg,166899,0.167,1500,1324,1500,0.04,33380,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.29.17.jpg,image,jpg,mjpeg,79637,0.080,1500,843,1500,0.04,15927,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.31.31.jpg,image,jpg,mjpeg,196081,0.196,1500,1033,1500,0.04,39216,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.31.36.jpg,image,jpg,mjpeg,270824,0.271,1500,971,1500,0.04,54165,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.33.42.jpg,image,jpg,mjpeg,81492,0.081,1500,420,1500,0.04,16298,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.33.58.jpg,image,jpg,mjpeg,102759,0.103,1500,511,1500,0.04,20552,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.34.04.jpg,image,jpg,mjpeg,141838,0.142,1500,1285,1500,0.04,28368,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.34.11.jpg,image,jpg,mjpeg,208787,0.209,1500,1449,1500,0.04,41757,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-02_at_12.34.16.jpg,image,jpg,mjpeg,162426,0.162,1500,1037,1500,0.04,32485,yuvj420p,desktop/source,,convert-webp
overtrace/2_media/assets/Screenshot_2025-12-03_at_10.29.17.jpg,image,jpg,mjpeg,75479,0.075,1500,583,1500,0.04,15096,yuvj420p,desktop/source,,convert-webp
